Day,Mid,Bid,Ask,Spread,Drift,Volatility,Jump,News
1004,174.753,165.946,172.249,177.257,5.0079,0.000131106,0.00157984,0.05,"Global macro uncertainty rises"
1005,171.605,174.753,169.15,174.059,4.90844,0.000132381,-0.0183129,0,No news
1006,171.315,171.605,168.82,173.81,4.99086,0.000138176,-0.00182706,0,No news
1007,168.375,171.315,165.919,170.831,4.91259,0.000172149,-0.0174821,0,No news
1008,159.844,168.375,157.35,162.339,4.98976,5.48749e-05,-0.00204782,-0.05,"Global macro uncertainty rises"
1009,164.372,159.844,161.803,166.942,5.13929,7.35951e-05,0.0278586,0,No news
1010,155.237,164.372,152.755,157.719,4.96454,-8.74271e-05,-0.00709172,-0.05,"Global macro uncertainty rises"
1011,156.082,155.237,153.568,158.595,5.02678,7.05148e-05,0.00535548,0,No news
1012,157.231,156.082,154.712,159.749,5.03632,6.89307e-05,0.00726479,0,No news
1013,158.434,157.231,155.916,160.953,5.03726,0.000175376,0.00745134,0,No news
1014,159.18,158.434,156.669,161.691,5.02259,0.000176385,0.00451849,0,No news
1015,161.923,159.18,159.381,164.466,5.08454,0.000178027,0.0169089,0,No news
1016,165.066,161.923,162.518,167.613,5.09522,0.000176612,0.019045,0,No news
1017,164.46,165.066,161.969,166.95,4.98073,0.000174865,-0.00385313,0,No news
1018,158.368,164.46,155.837,160.898,5.06094,6.71582e-05,0.0121876,-0.05,"Global macro uncertainty rises"
1019,159.757,158.368,157.236,162.279,5.04335,6.41428e-05,0.00867047,0,No news
1020,157.527,159.757,155.062,159.991,4.92941,5.78038e-05,-0.0141177,0,No news
1021,156.663,157.527,154.177,159.149,4.97164,0.000172917,-0.00567142,0,No news
1022,156.439,156.663,153.943,158.935,4.99199,0.000172638,-0.00160232,0,No news
1023,157.302,156.439,154.789,159.816,5.02664,0.000174806,0.00532738,0,No news
1024,157.515,157.302,155.012,160.018,5.00588,0.000174198,0.00117561,0,No news
1025,149.105,157.515,146.617,151.593,4.97529,7.33736e-05,-0.00494182,-0.05,"Global macro uncertainty rises"
1026,150.876,149.105,148.347,153.405,5.05864,7.98543e-05,0.0117277,0,No news
1027,151.273,150.876,148.766,153.779,5.01271,8.50802e-05,0.00254131,0,No news
1028,150.952,151.273,148.458,153.446,4.98852,0.000174538,-0.00229594,0,No news
1029,151.599,150.952,149.088,154.109,5.02051,0.00017241,0.00410124,0,No news
1030,152.102,151.599,149.594,154.61,5.01573,0.000171707,0.00314512,0,No news
1031,152.167,152.102,149.666,154.668,5.00127,0.000171935,0.000253069,0,No news
1032,152.238,152.167,149.737,154.739,5.00147,0.000173185,0.000294477,0,No news
1033,153.328,152.238,150.81,155.845,5.03478,0.000174486,0.00695671,0,No news
1034,153.826,153.328,151.319,156.334,5.01535,0.000178054,0.00306964,0,No news
1035,154.099,153.826,151.595,156.603,5.00798,0.000177379,0.00159565,0,No news
1036,153.827,154.099,151.331,156.322,4.99026,0.000175241,-0.00194779,0,No news
1037,152.045,153.827,149.575,154.516,4.94089,0.000174699,-0.0118214,0,No news
1038,152.954,152.045,150.439,155.468,5.0289,0.000175599,0.00578029,0,No news
1039,153.136,152.954,150.633,155.638,5.00506,0.000178367,0.00101146,0,No news
1040,153.059,153.136,150.561,155.558,4.99661,0.000179702,-0.000678936,0,No news
1041,151.961,153.059,149.479,154.442,4.96307,0.00018088,-0.00738545,0,No news
1042,151.942,151.961,149.443,154.442,4.9985,0.000180159,-0.000299674,0,No news
1043,152.724,151.942,150.212,155.236,5.02476,0.000178981,0.00495262,0,No news
1044,145.531,152.724,143.027,148.035,5.00839,7.96523e-05,0.00167873,-0.05,"Global macro uncertainty rises"
1045,138.831,145.531,136.374,141.288,4.91441,-1.49966e-05,-0.0171184,-0.03,"Rumor: firm exploring strategic options"
1046,139.996,138.831,137.475,142.517,5.04193,-2.77525e-05,0.00838665,0,No news
1047,140.48,139.996,137.972,142.989,5.0164,0.000171221,0.00327969,0,No news
1048,139.321,140.48,136.842,141.8,4.95769,0.000173416,-0.00846174,0,No news
1049,139.166,139.321,136.669,141.662,4.99358,0.000169473,-0.00128362,0,No news
1050,138.036,139.166,135.557,140.515,4.95839,0.00016992,-0.00832124,0,No news
1051,137.974,138.036,135.475,140.472,4.99687,0.000173344,-0.000625372,0,No news
1052,137.999,137.974,135.499,140.499,5.00006,0.000174108,1.20919e-05,0,No news
1053,140.449,137.999,137.905,142.992,5.08711,0.000173925,0.0174218,0,No news
1054,142.011,140.449,139.484,144.538,5.05443,0.000174674,0.0108863,0,No news
1055,142.83,142.011,140.316,145.344,5.02791,0.000170986,0.00558157,0,No news
1056,141.436,142.83,138.961,143.911,4.9501,0.000171541,-0.00998086,0,No news
1057,142.542,141.436,140.023,145.061,5.0381,0.000170436,0.00762088,0,No news
1058,141.483,142.542,139.002,143.964,4.96186,0.000166178,-0.0076275,0,No news
1059,140.448,141.483,137.967,142.93,4.96248,0.000166802,-0.00750481,0,No news
1060,141.197,140.448,138.684,143.71,5.02575,0.00016838,0.00514914,0,No news
1061,144.08,141.197,141.604,146.555,4.95031,0.000145583,-0.00993722,0.03,"Rumor: firm exploring strategic options"
1062,144.911,144.08,142.397,147.425,5.02807,0.000140687,0.00561407,0,No news
1063,144.19,144.911,141.703,146.677,4.97423,0.00016726,-0.00515349,0,No news
1064,144.231,144.19,141.731,146.732,5.0006,0.000163974,0.000120257,0,No news
1065,144.465,144.231,141.961,146.968,5.00729,0.000157485,0.00145814,0,No news
1066,141.661,144.465,139.21,144.111,4.90119,0.000163878,-0.0197622,0,No news
1067,148.6,141.661,146.056,151.145,5.08849,0.000125646,0.0176989,0.03,"Rumor: firm exploring strategic options"
1068,163.151,148.6,160.543,165.76,5.21686,4.48568e-05,0.0433718,0.05,"Global macro uncertainty rises"
1069,163.741,163.151,161.233,166.25,5.01756,9.89583e-05,0.00351224,0,No news
1070,166.266,163.741,163.728,168.804,5.07604,9.35723e-05,0.0152082,0,No news
1071,167.378,166.266,164.861,169.894,5.03254,0.00015289,0.00650877,0,No news
1072,168.487,167.378,165.971,171.003,5.03227,0.00015234,0.00645355,0,No news
1073,165.896,168.487,163.36,168.432,5.07223,5.64744e-05,0.0144455,-0.03,"Rumor: firm exploring strategic options"
1074,162.025,165.896,159.509,164.541,5.03221,-4.92452e-05,0.00644179,-0.03,"Rumor: firm exploring strategic options"
1075,161.858,162.025,159.361,164.355,4.99451,6.514e-05,-0.00109722,0,No news
1076,164.915,161.858,162.368,167.461,5.09278,0.000151765,0.0185566,0,No news
1077,166.05,164.915,163.533,168.567,5.03355,0.00015136,0.00671023,0,No news
1078,166.349,166.05,163.844,168.853,5.00824,0.000146342,0.00164875,0,No news
1079,167.393,166.349,164.878,169.908,5.03055,0.000149178,0.0061105,0,No news
1080,163.906,167.393,161.459,166.353,4.89395,0.000155835,-0.0212092,0,No news
1081,160.383,163.906,157.938,162.828,4.89059,0.000154878,-0.0218812,0,No news
1082,159.866,160.383,157.374,162.357,4.98306,0.000158672,-0.00338865,0,No news
1083,159.686,159.866,157.19,162.183,4.99358,0.000160686,-0.0012839,0,No news
1084,160.056,159.686,157.551,162.561,5.01077,0.000157594,0.00215475,0,No news
1085,161.994,160.056,159.465,164.524,5.05939,0.000159962,0.0118775,0,No news
1086,162.32,161.994,159.816,164.825,5.00923,0.000163821,0.00184555,0,No news
1087,162.669,162.32,160.164,165.173,5.00988,0.00016775,0.00197592,0,No news
1088,164.063,162.669,161.542,166.584,5.04182,0.000168542,0.00836496,0,No news
1089,163.325,164.063,160.837,165.814,4.97665,0.000166772,-0.00467065,0,No news
1090,162.957,163.325,160.463,165.451,4.98786,0.000168705,-0.00242881,0,No news
1091,165.188,162.957,162.654,167.721,5.06717,0.000163988,0.0134343,0,No news
1092,166.275,165.188,163.759,168.791,5.03197,0.000166484,0.00639464,0,No news
1093,165.751,166.275,163.259,168.242,4.98335,0.000170704,-0.00333014,0,No news
1094,167.052,165.751,164.533,169.571,5.03823,0.000172846,0.00764619,0,No news
1095,167.565,167.052,165.058,170.073,5.01448,0.000175679,0.0028951,0,No news
1096,167.397,167.565,164.9,169.894,4.99409,0.000175685,-0.00118288,0,No news
1097,169.58,167.397,167.048,172.112,5.06394,0.000172006,0.0127883,0,No news
1098,169.187,169.58,166.693,171.68,4.98751,0.000172344,-0.00249771,0,No news
1099,169.211,169.187,166.711,171.711,4.99986,0.000175668,-2.87253e-05,0,No news
1100,169.08,169.211,166.582,171.578,4.99526,0.000171337,-0.000947324,0,No news
1101,167.325,169.08,164.852,169.799,4.94699,0.000169632,-0.0106027,0,No news
1102,167.931,167.325,165.423,170.44,5.01722,0.000170672,0.00344473,0,No news
1103,164.602,167.931,162.078,167.127,5.04935,0.000106943,0.00987047,-0.03,"Rumor: firm exploring strategic options"
1104,161.295,164.602,158.846,163.744,4.89795,0.000110557,-0.0204104,0,No news
1105,160.172,161.295,157.69,162.654,4.96423,0.000169216,-0.00715369,0,No news
1106,166.005,160.172,163.49,168.519,5.02813,0.000140383,0.00562656,0.03,"Rumor: firm exploring strategic options"
1107,168.069,166.005,165.539,170.6,5.06105,0.000150521,0.0122108,0,No news
1108,168.164,168.069,165.663,170.665,5.00195,0.000173246,0.000390592,0,No news
1109,170.109,168.164,167.581,172.638,5.05663,0.000174049,0.0113266,0,No news
1110,167.871,170.109,165.405,170.338,4.93292,0.000171014,-0.0134158,0,No news
1111,166.977,167.871,164.491,169.464,4.97249,0.000165505,-0.00550285,0,No news
1112,166.629,166.977,164.135,169.124,4.98876,0.000159927,-0.00224782,0,No news
1113,166.299,166.629,163.805,168.794,4.98929,0.000160877,-0.00214295,0,No news
1114,169.949,166.299,167.395,172.503,5.10775,0.000161976,0.0215498,0,No news
1115,174.428,169.949,171.938,176.917,4.97942,0.000125534,-0.00411655,0.03,"Rumor: firm exploring strategic options"
1116,172.16,174.428,169.693,174.627,4.93396,0.000125039,-0.013208,0,No news
1117,169.914,172.16,167.447,172.381,4.93354,0.000157595,-0.0132915,0,No news
1118,181.476,169.914,178.936,184.015,5.07866,9.70364e-05,0.0157325,0.05,"Global macro uncertainty rises"
1119,183.178,181.476,180.654,185.701,5.04619,9.66617e-05,0.00923706,0,No news
1120,186.482,183.178,183.938,189.027,5.089,8.08636e-05,0.0178005,0,No news
1121,190.201,186.482,187.652,192.749,5.09794,0.000154469,0.0195872,0,No news
1122,190.055,190.201,187.558,192.553,4.9954,0.000156321,-0.000920361,0,No news
1123,189.907,190.055,187.409,192.404,4.99531,0.000156424,-0.000938586,0,No news
1124,187.301,189.907,184.836,189.766,4.93012,0.000159468,-0.0139765,0,No news
1125,186.271,187.301,183.785,188.757,4.97164,0.000158314,-0.00567295,0,No news
1126,186.17,186.271,183.672,188.668,4.99653,0.000152768,-0.000693112,0,No news
1127,188.139,186.17,185.613,190.665,5.05184,0.000153538,0.0103674,0,No news
1128,187.851,188.139,185.355,190.347,4.99158,0.000152346,-0.00168472,0,No news
1129,194.449,187.851,191.863,197.034,5.17182,0.00015428,0.0343641,0,No news
1130,196.494,194.449,193.968,199.02,5.05155,0.000153219,0.0103099,0,No news
1131,195.484,196.494,192.997,197.971,4.97346,0.000156246,-0.00530782,0,No news
1132,198.221,195.484,195.687,200.756,5.06878,0.000149931,0.0137555,0,No news
1133,197.497,198.221,195.006,199.987,4.98094,0.00014852,-0.00381163,0,No news
1134,196.207,197.497,193.723,198.69,4.96649,0.000149271,-0.0067028,0,No news
1135,197.975,196.207,195.453,200.497,5.0441,0.000152835,0.00882046,0,No news
1136,199.426,197.975,196.908,201.944,5.03576,0.000151217,0.0071514,0,No news
1137,199.947,199.426,197.441,202.453,5.01228,0.000152259,0.00245609,0,No news
1138,198.605,199.947,196.122,201.088,4.96556,0.000153574,-0.00688747,0,No news
1139,198.876,198.605,196.373,201.379,5.00607,0.000148481,0.00121424,0,No news
1140,200.6,198.876,198.079,203.121,5.04242,0.00014689,0.00848387,0,No news
1141,201.122,200.6,198.616,203.628,5.01226,0.000146479,0.00245241,0,No news
1142,199.385,201.122,196.907,201.863,4.95588,0.000149927,-0.00882439,0,No news
1143,200.571,199.385,198.057,203.086,5.0289,0.00015284,0.00578034,0,No news
1144,198.889,200.571,196.411,201.368,4.95714,0.000152643,-0.0085729,0,No news
1145,191.101,198.889,188.576,193.626,5.05033,-1.28083e-05,0.0100661,-0.05,"Global macro uncertainty rises"
1146,191.004,191.101,188.505,193.503,4.99748,-5.12996e-06,-0.000503763,0,No news
1147,188.004,191.004,185.544,190.465,4.92091,-1.10502e-05,-0.0158171,0,No news
1148,188.592,188.004,186.085,191.1,5.01486,0.000149654,0.00297263,0,No news
1149,189.018,188.592,186.513,191.523,5.0105,0.00015273,0.00210094,0,No news
1150,187.905,189.018,185.421,190.39,4.96973,0.000151639,-0.00605467,0,No news
1151,186.143,187.905,183.667,188.619,4.95211,0.000153308,-0.0095778,0,No news
1152,186.151,186.143,183.651,188.65,4.99943,0.000154658,-0.000113023,0,No news
1153,183.659,186.151,181.193,186.124,4.93183,0.000156263,-0.0136334,0,No news
1154,183.002,183.659,180.511,185.493,4.9813,0.000158246,-0.00374015,0,No news
1155,184.037,183.002,181.523,186.55,5.02741,0.000155922,0.00548287,0,No news
1156,182.78,184.037,180.297,185.262,4.96497,0.000153475,-0.00700609,0,No news
1157,178.638,182.78,176.196,181.08,4.88463,0.000153068,-0.0230749,0,No news
1158,179.722,178.638,177.207,182.237,5.0295,0.000151789,0.00589912,0,No news
1159,175.21,179.722,172.699,177.721,5.02256,6.198e-05,0.00451131,-0.03,"Rumor: firm exploring strategic options"
1160,173.199,175.21,170.728,175.67,4.94191,7.33872e-05,-0.0116187,0,No news
1161,174.052,173.199,171.54,176.563,5.02378,0.000155126,0.00475696,0,No news
1162,175.379,174.052,172.861,177.898,5.03721,0.00015634,0.00744269,0,No news
1163,174.593,175.379,172.105,177.082,4.97677,0.000155955,-0.00464638,0,No news
1164,173.894,174.593,171.405,176.384,4.97915,0.000156499,-0.00416967,0,No news
1165,175.852,173.894,173.324,178.38,5.05518,0.000159858,0.0110352,0,No news
1166,174.626,175.852,172.144,177.108,4.96421,0.000161427,-0.00715887,0,No news
1167,170.957,174.626,168.511,173.404,4.89301,0.000165466,-0.0213973,0,No news
1168,172.12,170.957,169.604,174.637,5.03308,0.000163661,0.00661625,0,No news
1169,171.924,172.12,169.428,174.421,4.99351,0.00016047,-0.00129831,0,No news
1170,171.202,171.924,168.713,173.691,4.97815,0.000161362,-0.00437058,0,No news
1171,172.863,171.202,170.339,175.387,5.04745,0.000162496,0.0094907,0,No news
1172,173.445,172.863,170.937,175.953,5.016,0.00016258,0.00320057,0,No news
1173,175.392,173.445,172.864,177.919,5.05498,0.000163762,0.0109958,0,No news
1174,173.775,175.392,171.299,176.252,4.95287,0.000168588,-0.00942654,0,No news
1175,176.207,173.775,173.673,178.741,5.06864,0.000167668,0.0137275,0,No news
1176,175.087,176.207,172.603,177.571,4.96728,0.000168232,-0.0065446,0,No news
1177,175.575,175.087,173.068,178.081,5.01308,0.000165745,0.00261647,0,No news
1178,173.69,175.575,171.218,176.163,4.94524,0.00016239,-0.0109525,0,No news
1179,171.349,173.69,168.883,173.815,4.93134,0.000159091,-0.0137319,0,No news
1180,171.998,171.349,169.489,174.507,5.01811,0.000159906,0.00362246,0,No news
1181,179.934,171.998,177.397,182.472,5.07494,0.000118393,0.0149886,0.03,"Rumor: firm exploring strategic options"
1182,180.293,179.934,177.789,182.798,5.00931,0.000131012,0.0018626,0,No news
1183,180.415,180.293,177.913,182.916,5.00256,0.000161156,0.000511835,0,No news
1184,181.954,180.415,179.433,184.475,5.04166,0.00016421,0.00833285,0,No news
1185,180.779,181.954,178.295,183.262,4.96676,0.00016589,-0.00664822,0,No news
1186,180.53,180.779,178.034,183.026,4.99229,0.00016827,-0.00154266,0,No news
1187,172.452,180.53,169.992,174.912,4.9206,0.000100284,-0.0158802,-0.03,"Rumor: firm exploring strategic options"
1188,171.042,172.452,168.563,173.521,4.95842,0.000106874,-0.00831624,0,No news
1189,171.117,171.042,168.616,173.617,5.00132,0.000172622,0.000264,0,No news
1190,171.426,171.117,168.922,173.93,5.00817,0.000171807,0.00163306,0,No news
1191,173.578,171.426,171.047,176.109,5.06153,0.000171297,0.0123056,0,No news
1192,174.631,173.578,172.116,177.146,5.02938,0.000170315,0.0058769,0,No news
1193,175.879,174.631,173.362,178.397,5.03476,0.000171295,0.00695209,0,No news
1194,176.433,175.879,173.925,178.94,5.01485,0.000172366,0.00296964,0,No news
1195,176.663,176.433,174.16,179.166,5.00564,0.000175399,0.00112778,0,No news
1196,177.769,176.663,175.253,180.284,5.03031,0.000177444,0.00606166,0,No news
1197,177.241,177.769,174.748,179.733,4.98425,0.000175627,-0.00315003,0,No news
1198,176.897,177.241,174.402,179.391,4.98943,0.00017107,-0.00211407,0,No news
1199,175.981,176.897,173.494,178.467,4.97318,0.000174705,-0.00536496,0,No news
1200,176.45,175.981,173.944,178.957,5.01244,0.000176923,0.00248861,0,No news
1201,175.896,176.45,173.405,178.388,4.98338,0.000179405,-0.00332457,0,No news
1202,176.081,175.896,173.578,178.583,5.00434,0.000178796,0.000868421,0,No news
1203,176.251,176.081,173.749,178.753,5.00394,0.000178828,0.000788576,0,No news
1204,174.555,176.251,172.08,177.031,4.95076,0.000179558,-0.00984821,0,No news
1205,175.08,174.555,172.573,177.587,5.0141,0.000180325,0.00281937,0,No news
1206,175.521,175.08,173.015,178.027,5.01169,0.000180589,0.00233738,0,No news
1207,176.566,175.521,174.051,179.08,5.02876,0.000181682,0.00575188,0,No news
1208,176.723,176.566,174.221,179.225,5.00352,0.00018602,0.000704158,0,No news
1209,178.191,176.723,175.671,180.711,5.04046,0.000183819,0.00809131,0,No news
1210,176.969,178.191,174.487,179.451,4.96467,0.000184216,-0.00706672,0,No news
1211,176.948,176.969,174.449,179.448,4.99851,0.000181835,-0.000298642,0,No news
1212,176.081,176.948,173.594,178.568,4.97452,0.000182128,-0.00509551,0,No news
1213,168.468,176.081,165.953,170.982,5.02846,0.000107792,0.00569131,-0.05,"Global macro uncertainty rises"
1214,168.842,168.468,166.337,171.347,5.01057,0.000103683,0.00211472,0,No news
1215,167.065,168.842,164.592,169.539,4.94657,0.000108394,-0.0106857,0,No news
1216,166.645,167.065,164.152,169.138,4.98647,0.000186754,-0.00270676,0,No news
1217,165.396,166.645,162.915,167.877,4.96145,0.000188237,-0.007711,0,No news
1218,164.401,165.396,161.917,166.886,4.9689,0.000187294,-0.00622016,0,No news
1219,164.758,164.401,162.253,167.263,5.0099,0.000185789,0.0019801,0,No news
1220,166.198,164.758,163.677,168.72,5.0426,0.000185323,0.00852067,0,No news
1221,166.915,166.198,164.405,169.425,5.02058,0.000187317,0.00411609,0,No news
1222,168.94,166.915,166.41,171.469,5.05934,0.000187758,0.0118685,0,No news
1223,168.56,168.94,166.066,171.054,4.98781,0.000188308,-0.00243793,0,No news
1224,168.429,168.56,165.931,170.926,4.99517,0.0001877,-0.000966989,0,No news
1225,167.745,168.429,165.255,170.234,4.97871,0.000188781,-0.00425865,0,No news
1226,166.832,167.745,164.346,169.318,4.9718,0.000186663,-0.00564008,0,No news
1227,167.732,166.832,165.219,170.245,5.02597,0.000186324,0.00519339,0,No news
1228,167.233,167.732,164.741,169.725,4.98416,0.000184557,-0.00316721,0,No news
1229,161.774,167.233,159.282,164.266,4.98336,0.000143982,-0.00332855,-0.03,"Rumor: firm exploring strategic options"
1230,162.456,161.774,159.946,164.966,5.02027,0.000150128,0.00405416,0,No news
1231,163.596,162.456,161.079,166.113,5.03404,0.000187248,0.00680723,0,No news
1232,164.424,163.596,161.912,166.936,5.02431,0.000188443,0.0048613,0,No news
1233,164.492,164.424,161.992,166.993,5.00114,0.00018675,0.000227339,0,No news
1234,164.174,164.492,161.68,166.669,4.98938,0.000189822,-0.00212463,0,No news
1235,164.435,164.174,161.931,166.938,5.00699,0.000187335,0.00139821,0,No news
1236,164.393,164.435,161.894,166.892,4.9978,0.000186287,-0.000439102,0,No news
1237,162.941,164.393,160.463,165.418,4.95469,0.000186635,-0.0090628,0,No news
1238,163.871,162.941,161.357,166.385,5.02755,0.000185393,0.00550942,0,No news
1239,163.761,163.871,161.263,166.259,4.99571,0.000186881,-0.000858945,0,No news
1240,164.116,163.761,161.611,166.621,5.00988,0.000187354,0.00197591,0,No news
1241,164.841,164.116,162.33,167.351,5.0211,0.00018815,0.00421953,0,No news
1242,162.969,164.841,160.498,165.44,4.94197,0.000188051,-0.0116058,0,No news
1243,163.763,162.969,161.252,166.275,5.02337,0.00018741,0.00467389,0,No news
1244,164.084,163.763,161.58,166.589,5.00884,0.00018905,0.00176871,0,No news
1245,164.205,164.084,161.704,166.707,5.00275,0.000186393,0.000549465,0,No news
1246,163.854,164.205,161.36,166.348,4.98837,0.000184569,-0.00232653,0,No news
1247,163.708,163.854,161.211,166.205,4.99462,0.000184604,-0.00107533,0,No news
1248,171.886,163.708,169.39,174.383,4.9928,0.000190549,-0.00144052,0.05,"Global macro uncertainty rises"
1249,171.422,171.886,168.93,173.915,4.98548,0.000199603,-0.00290316,0,No news
1250,169.881,171.422,167.404,172.358,4.95387,0.000192272,-0.00922561,0,No news
1251,169.962,169.881,167.461,172.462,5.00144,0.000187359,0.000287813,0,No news
1252,170.298,169.962,167.793,172.802,5.00894,0.000187197,0.00178772,0,No news
1253,170.387,170.298,167.886,172.888,5.00169,0.00018737,0.000337726,0,No news
1254,169.424,170.387,166.939,171.91,4.97073,0.000187887,-0.00585361,0,No news
1255,170.018,169.424,167.509,172.526,5.01654,0.000187993,0.00330775,0,No news
1256,168.653,170.018,166.174,171.133,4.95878,0.000187243,-0.00824403,0,No news
1257,167.963,168.653,165.474,170.452,4.97855,0.000186869,-0.00428975,0,No news
1258,168.281,167.963,165.777,170.786,5.00855,0.00018467,0.00171053,0,No news
1259,168.332,168.281,165.832,170.832,5.00058,0.000183155,0.000116935,0,No news
1260,162.663,168.332,160.124,165.202,5.07819,0.000104083,0.0156382,-0.05,"Global macro uncertainty rises"
1261,167.916,162.663,165.412,170.42,5.00856,7.31639e-05,0.00171125,0.03,"Rumor: firm exploring strategic options"
1262,163.862,167.916,161.423,166.301,4.87743,7.54703e-05,-0.0245146,0,No news
1263,163.771,163.862,161.273,166.269,4.99631,0.00018133,-0.000737095,0,No news
1264,164.648,163.771,162.136,167.161,5.02581,0.000180301,0.00516288,0,No news
1265,165.034,164.648,162.528,167.539,5.01079,0.000177895,0.00215874,0,No news
1266,162.922,165.034,160.455,165.389,4.93471,0.000179959,-0.0130575,0,No news
1267,164.22,162.922,161.701,166.739,5.03877,0.000181509,0.00775343,0,No news
1268,164,164.22,161.504,166.496,4.9924,0.000178011,-0.00151965,0,No news
1269,163.4,164,160.91,165.891,4.98079,0.000180851,-0.0038428,0,No news
1270,162.824,163.4,160.333,165.314,4.98143,0.00017867,-0.00371381,0,No news
1271,163.03,162.824,160.528,165.533,5.00545,0.000177493,0.00109028,0,No news
1272,165.054,163.03,162.524,167.585,5.06082,0.00017603,0.0121639,0,No news
1273,165.25,165.054,162.748,167.753,5.00505,0.000174777,0.0010101,0,No news
1274,165.711,165.25,163.205,168.218,5.01308,0.000170426,0.00261518,0,No news
1275,166.566,165.711,164.053,169.078,5.02485,0.000172273,0.00497067,0,No news
1276,166.216,166.566,163.722,168.711,4.98865,0.000171254,-0.00226926,0,No news
1277,165.888,166.216,163.394,168.383,4.98925,0.000172451,-0.00214918,0,No news
1278,165.607,165.888,163.112,168.102,4.99065,0.000173653,-0.00187013,0,No news
1279,166.07,165.607,163.563,168.576,5.01307,0.000175495,0.00261436,0,No news
1280,166.493,166.07,163.987,168.999,5.01185,0.000174834,0.00237052,0,No news
1281,166.32,166.493,163.823,168.817,4.99392,0.000174977,-0.00121632,0,No news
1282,175.035,166.32,172.533,177.538,5.00467,0.000141928,0.000934814,0.05,"Global macro uncertainty rises"
1283,172.526,175.035,170.063,174.99,4.92715,0.00013119,-0.0145699,0,No news
1284,170.66,172.526,168.188,173.133,4.945,0.000126011,-0.0110002,0,No news
1285,170.148,170.66,167.656,172.641,4.98413,0.00016874,-0.00317313,0,No news
1286,169.575,170.148,167.084,172.066,4.98227,0.000169891,-0.00354677,0,No news
1287,169.664,169.575,167.163,172.165,5.0018,0.000166933,0.000360326,0,No news
1288,169.073,169.664,166.582,171.564,4.9817,0.000166379,-0.0036592,0,No news
1289,169.598,169.073,167.091,172.105,5.01469,0.000164194,0.00293726,0,No news
1290,167.443,169.598,164.976,169.911,4.93525,0.000165007,-0.0129497,0,No news
1291,168.267,167.443,165.755,170.779,5.02372,0.00016446,0.0047439,0,No news
1292,167.902,168.267,165.407,170.396,4.98829,0.000166964,-0.0023427,0,No news
1293,165.807,167.902,163.338,168.275,4.93639,0.00016562,-0.0127222,0,No news
1294,166.328,165.807,163.821,168.836,5.01487,0.000167266,0.00297482,0,No news
1295,169.379,166.328,166.834,171.924,5.09005,0.00016447,0.0180093,0,No news
1296,169.622,169.379,167.118,172.125,5.00637,0.000159209,0.00127304,0,No news
1297,171.017,169.622,168.497,173.537,5.04016,0.000160562,0.00803173,0,No news
1298,169.937,171.017,167.453,172.42,4.9675,0.000162051,-0.00649902,0,No news
1299,169.348,169.937,166.857,171.839,4.98185,0.000162879,-0.00363063,0,No news
1300,168.505,169.348,166.018,170.992,4.97422,0.000161788,-0.0051557,0,No news
1301,170.855,168.505,168.321,173.389,5.06845,0.000161572,0.0136908,0,No news
1302,173.132,170.855,170.599,175.664,5.06538,0.000161254,0.0130755,0,No news
1303,174.084,173.132,171.571,176.597,5.02664,0.000157932,0.00532707,0,No news
1304,175.729,174.084,173.206,178.252,5.04622,0.000158944,0.00924453,0,No news
1305,175.754,175.729,173.254,178.254,4.99991,0.000159655,-1.76936e-05,0,No news
1306,175.773,175.754,173.273,178.273,4.99976,0.000158748,-4.78064e-05,0,No news
1307,173.487,175.773,171.02,175.954,4.93374,0.000160757,-0.0132525,0,No news
1308,174.405,173.487,171.892,176.918,5.0256,0.000158104,0.00512095,0,No news
1309,173.338,174.405,170.854,175.822,4.9685,0.000162837,-0.00629927,0,No news
1310,174.019,173.338,171.51,176.528,5.01879,0.000162372,0.00375746,0,No news
1311,173.924,174.019,171.425,176.422,4.99643,0.000166331,-0.000714822,0,No news
1312,173.453,173.924,170.96,175.946,4.98563,0.000164967,-0.00287493,0,No news
1313,167.261,173.453,164.777,169.745,4.96779,9.1285e-05,-0.00644183,-0.03,"Rumor: firm exploring strategic options"
1314,165.458,167.261,162.985,167.93,4.94538,8.51587e-05,-0.010925,0,No news
1315,165.524,165.458,163.024,168.025,5.00118,0.000164944,0.000236665,0,No news
1316,162.88,165.524,160.421,165.34,4.91865,0.000168548,-0.0162693,0,No news
1317,161.619,162.88,159.139,164.099,4.96029,0.000165863,-0.00794118,0,No news
1318,160.646,161.619,158.162,163.13,4.96896,0.000169175,-0.00620748,0,No news
1319,160.505,160.646,158.008,163.003,4.99476,0.000171212,-0.00104818,0,No news
1320,161.096,160.505,158.588,163.605,5.01751,0.000173702,0.00350226,0,No news
1321,159.645,161.096,157.168,162.122,4.95389,0.000172259,-0.00922116,0,No news
1322,159.086,159.645,156.595,161.577,4.9816,0.000173657,-0.00368042,0,No news
1323,160.321,159.086,157.803,162.84,5.0378,0.000174031,0.00756054,0,No news
1324,163.318,160.321,160.772,165.863,5.09172,0.000171467,0.0183444,0,No news
1325,162.349,163.318,159.865,164.834,4.96938,0.000176467,-0.00612344,0,No news
1326,160.287,162.349,157.819,162.755,4.93522,0.000172527,-0.0129564,0,No news
1327,160.497,160.287,157.995,163,5.00572,0.000168319,0.00114317,0,No news
1328,158.927,160.497,156.452,161.402,4.94999,0.000167878,-0.0100012,0,No news
